id,trial,rcond,cond,round,arm,out,block
39,5,ran,Structure-Random-Structure,18,3,40.3345104917411,2
39,6,ran,Structure-Random-Structure,18,3,41.1106419203507,2
39,7,ran,Structure-Random-Structure,18,3,40.8927762337436,2
39,8,ran,Structure-Random-Structure,18,3,40.4030701534966,2
39,9,ran,Structure-Random-Structure,18,3,41.3284431960579,2
39,10,ran,Structure-Random-Structure,18,3,40.5629467114884,2
39,1,ran,Structure-Random-Structure,19,3,26.890365354833,2
39,2,ran,Structure-Random-Structure,19,4,32.6158072500031,2
39,3,ran,Structure-Random-Structure,19,1,43.6186579656588,2
39,4,ran,Structure-Random-Structure,19,1,43.6891053846856,2
39,5,ran,Structure-Random-Structure,19,1,43.9081496126124,2
39,6,ran,Structure-Random-Structure,19,1,43.9564723319623,2
39,7,ran,Structure-Random-Structure,19,1,43.9647574255561,2
39,8,ran,Structure-Random-Structure,19,1,43.6367377449326,2
39,9,ran,Structure-Random-Structure,19,1,43.5596238079779,2
39,10,ran,Structure-Random-Structure,19,1,43.8180666771032,2
39,1,ran,Structure-Random-Structure,20,1,21.2179955639922,2
39,2,ran,Structure-Random-Structure,20,8,8.26964279732166,2
39,3,ran,Structure-Random-Structure,20,6,33.6059589422604,2
39,4,ran,Structure-Random-Structure,20,5,27.5324590345711,2
39,5,ran,Structure-Random-Structure,20,7,2.29010194121037,2
39,6,ran,Structure-Random-Structure,20,1,20.9435055433277,2
39,7,ran,Structure-Random-Structure,20,3,39.9306536437866,2
39,8,ran,Structure-Random-Structure,20,3,39.7405061520973,2
39,9,ran,Structure-Random-Structure,20,3,40.2725700895698,2
39,10,ran,Structure-Random-Structure,20,3,39.1704105256216,2
39,1,neg,Structure-Random-Structure,21,3,31.822962305827,3
39,2,neg,Structure-Random-Structure,21,2,37.3050507575533,3
39,3,neg,Structure-Random-Structure,21,1,42.2713978071229,3
39,4,neg,Structure-Random-Structure,21,1,42.6427115886227,3
39,5,neg,Structure-Random-Structure,21,1,42.5700399874929,3
39,6,neg,Structure-Random-Structure,21,1,42.3145682634404,3
39,7,neg,Structure-Random-Structure,21,1,42.244018316485,3
39,8,neg,Structure-Random-Structure,21,1,42.654452362552,3
39,9,neg,Structure-Random-Structure,21,1,42.4969270185846,3
39,10,neg,Structure-Random-Structure,21,1,42.354890245659,3
39,1,neg,Structure-Random-Structure,22,1,48.06767909398,3
39,2,neg,Structure-Random-Structure,22,1,48.5413799915002,3
39,3,neg,Structure-Random-Structure,22,1,47.2510412972182,3
39,4,neg,Structure-Random-Structure,22,1,48.7936244852008,3
39,5,neg,Structure-Random-Structure,22,1,48.4871666459148,3
39,6,neg,Structure-Random-Structure,22,1,47.9054818033461,3
39,7,neg,Structure-Random-Structure,22,1,47.5694552340884,3
39,8,neg,Structure-Random-Structure,22,1,47.5297294585883,3
39,9,neg,Structure-Random-Structure,22,1,48.2992255675846,3
39,10,neg,Structure-Random-Structure,22,1,47.7789873556934,3
39,1,neg,Structure-Random-Structure,23,1,40.5704345853751,3
39,2,neg,Structure-Random-Structure,23,1,41.0356444385261,3
39,3,neg,Structure-Random-Structure,23,1,40.8284060546574,3
39,4,neg,Structure-Random-Structure,23,1,40.9297168014488,3
39,5,neg,Structure-Random-Structure,23,1,40.6232213232436,3
39,6,neg,Structure-Random-Structure,23,1,40.9900627614151,3
39,7,neg,Structure-Random-Structure,23,1,40.7910231490546,3
39,8,neg,Structure-Random-Structure,23,1,40.1897485590391,3
39,9,neg,Structure-Random-Structure,23,1,40.6531430435952,3
39,10,neg,Structure-Random-Structure,23,1,40.494576155204,3
39,1,pos,Structure-Random-Structure,24,1,4.48512767264363,3
39,2,pos,Structure-Random-Structure,24,8,45.5739957659176,3
39,3,pos,Structure-Random-Structure,24,8,45.9969627523797,3
39,4,pos,Structure-Random-Structure,24,8,45.4294832706034,3
39,5,pos,Structure-Random-Structure,24,8,44.9893282163104,3
39,6,pos,Structure-Random-Structure,24,8,45.7273838653294,3
39,7,pos,Structure-Random-Structure,24,8,45.8085431891023,3
39,8,pos,Structure-Random-Structure,24,8,45.8351978404649,3
39,9,pos,Structure-Random-Structure,24,8,45.4748847511126,3
39,10,pos,Structure-Random-Structure,24,8,46.0418712912173,3
39,1,pos,Structure-Random-Structure,25,8,43.7892276045911,3
39,2,pos,Structure-Random-Structure,25,8,43.9716317055744,3
39,3,pos,Structure-Random-Structure,25,8,43.4949807180684,3
39,4,pos,Structure-Random-Structure,25,8,43.5404760828472,3
39,5,pos,Structure-Random-Structure,25,8,43.6181900836458,3
39,6,pos,Structure-Random-Structure,25,8,43.556451385162,3
39,7,pos,Structure-Random-Structure,25,8,43.9290700827718,3
39,8,pos,Structure-Random-Structure,25,8,43.5549593217362,3
39,9,pos,Structure-Random-Structure,25,8,43.3034047562864,3
39,10,pos,Structure-Random-Structure,25,8,43.7725349499474,3
39,1,pos,Structure-Random-Structure,26,8,45.7294924155316,3
39,2,pos,Structure-Random-Structure,26,8,45.7307762867888,3
39,3,pos,Structure-Random-Structure,26,8,46.3780830865169,3
39,4,pos,Structure-Random-Structure,26,8,45.6809298158361,3
39,5,pos,Structure-Random-Structure,26,8,45.8584051893154,3
39,6,pos,Structure-Random-Structure,26,8,46.234880103189,3
39,7,pos,Structure-Random-Structure,26,8,45.7493737707124,3
39,8,pos,Structure-Random-Structure,26,8,46.2798106515349,3
39,9,pos,Structure-Random-Structure,26,8,45.6908251093618,3
39,10,pos,Structure-Random-Structure,26,8,45.7285851054788,3
39,1,neg,Structure-Random-Structure,27,8,2.99672543441172,3
39,2,neg,Structure-Random-Structure,27,1,40.0223767332668,3
39,3,neg,Structure-Random-Structure,27,1,40.0263420803085,3
39,4,neg,Structure-Random-Structure,27,1,39.8757965908507,3
39,5,neg,Structure-Random-Structure,27,1,39.8308488795709,3
39,6,neg,Structure-Random-Structure,27,1,39.7630731198139,3
39,7,neg,Structure-Random-Structure,27,1,39.997346449862,3
39,8,neg,Structure-Random-Structure,27,1,39.9899403995477,3
39,9,neg,Structure-Random-Structure,27,1,39.9364063467379,3
39,10,neg,Structure-Random-Structure,27,1,40.1109330333335,3
39,1,pos,Structure-Random-Structure,28,1,5.14382559468702,3
39,2,pos,Structure-Random-Structure,28,8,45.1515242399126,3
39,3,pos,Structure-Random-Structure,28,8,45.3735727875317,3
39,4,pos,Structure-Random-Structure,28,8,44.7413998063537,3
39,5,pos,Structure-Random-Structure,28,8,45.703989295552,3
39,6,pos,Structure-Random-Structure,28,8,45.0302958714907,3
39,7,pos,Structure-Random-Structure,28,8,45.1155919430144,3
39,8,pos,Structure-Random-Structure,28,8,45.2775291683473,3
39,9,pos,Structure-Random-Structure,28,8,45.6654938159993,3
39,10,pos,Structure-Random-Structure,28,8,45.1345897031936,3
39,1,neg,Structure-Random-Structure,29,8,6.96127304176615,3
39,2,neg,Structure-Random-Structure,29,8,6.77604559689903,3
39,3,neg,Structure-Random-Structure,29,1,47.3516928188185,3
39,4,neg,Structure-Random-Structure,29,1,47.1529843145377,3
39,5,neg,Structure-Random-Structure,29,1,47.2289164852388,3
39,6,neg,Structure-Random-Structure,29,1,47.3914544093739,3
39,7,neg,Structure-Random-Structure,29,1,47.4397898421954,3
39,8,neg,Structure-Random-Structure,29,1,47.5330998560238,3
39,9,neg,Structure-Random-Structure,29,1,47.7443662382139,3
39,10,neg,Structure-Random-Structure,29,1,47.8432949884809,3
39,1,pos,Structure-Random-Structure,30,1,6.50044187619532,3
39,2,pos,Structure-Random-Structure,30,8,41.2402382665483,3
39,3,pos,Structure-Random-Structure,30,8,41.3944449676923,3
39,4,pos,Structure-Random-Structure,30,8,40.6480663576993,3
39,5,pos,Structure-Random-Structure,30,8,41.3881859108405,3
39,6,pos,Structure-Random-Structure,30,8,40.4009765519293,3
39,7,pos,Structure-Random-Structure,30,8,41.0474805159701,3
39,8,pos,Structure-Random-Structure,30,8,41.5718609078948,3
39,9,pos,Structure-Random-Structure,30,8,41.1828796351775,3
39,10,pos,Structure-Random-Structure,30,8,40.9355510789812,3
40,1,pos,Structure-Random-Structure,1,1,5.28258113517385,1
40,2,pos,Structure-Random-Structure,1,2,10.4798480293166,1
40,3,pos,Structure-Random-Structure,1,3,16.6288874816958,1
40,4,pos,Structure-Random-Structure,1,4,22.7805014108952,1
40,5,pos,Structure-Random-Structure,1,5,28.3059565907116,1
40,6,pos,Structure-Random-Structure,1,6,33.9246680501248,1
40,7,pos,Structure-Random-Structure,1,7,40.5342275154798,1
40,8,pos,Structure-Random-Structure,1,8,45.9015303882801,1
40,9,pos,Structure-Random-Structure,1,8,45.5618155967056,1
40,10,pos,Structure-Random-Structure,1,8,45.2939692965477,1
40,1,neg,Structure-Random-Structure,2,8,7.20753325153994,1
40,2,neg,Structure-Random-Structure,2,1,44.5052964590714,1
40,3,neg,Structure-Random-Structure,2,2,39.7124112362659,1
40,4,neg,Structure-Random-Structure,2,1,44.3978262391895,1
40,5,neg,Structure-Random-Structure,2,1,44.6837863613449,1
40,6,neg,Structure-Random-Structure,2,1,44.9391928379651,1
40,7,neg,Structure-Random-Structure,2,1,45.0654367478015,1
40,8,neg,Structure-Random-Structure,2,5,23.124081464164,1
40,9,neg,Structure-Random-Structure,2,1,44.6370183732977,1
40,10,neg,Structure-Random-Structure,2,1,44.834225498082,1
40,1,neg,Structure-Random-Structure,3,1,43.2717265981448,1
40,2,neg,Structure-Random-Structure,3,8,5.24761388642913,1
40,3,neg,Structure-Random-Structure,3,4,27.0037734531684,1
40,4,neg,Structure-Random-Structure,3,1,43.0615571333163,1
40,5,neg,Structure-Random-Structure,3,1,43.4039187447095,1
40,6,neg,Structure-Random-Structure,3,1,43.3825292779708,1
40,7,neg,Structure-Random-Structure,3,1,42.9537172801057,1
40,8,neg,Structure-Random-Structure,3,1,42.812610817329,1
40,9,neg,Structure-Random-Structure,3,1,42.694309893893,1
40,10,neg,Structure-Random-Structure,3,1,42.9211836848758,1
40,1,pos,Structure-Random-Structure,4,8,44.4287829982615,1
40,2,pos,Structure-Random-Structure,4,1,5.90590104302299,1
40,3,pos,Structure-Random-Structure,4,3,16.4066478860174,1
40,4,pos,Structure-Random-Structure,4,8,44.3292066085642,1
40,5,pos,Structure-Random-Structure,4,8,44.1334854380926,1
40,6,pos,Structure-Random-Structure,4,8,43.7874815207809,1
40,7,pos,Structure-Random-Structure,4,7,39.1204841974892,1
40,8,pos,Structure-Random-Structure,4,8,44.2450311180068,1
40,9,pos,Structure-Random-Structure,4,8,44.1734581309523,1
40,10,pos,Structure-Random-Structure,4,8,44.5160042087517,1
40,1,neg,Structure-Random-Structure,5,1,39.6603558397987,1
40,2,neg,Structure-Random-Structure,5,8,4.48529573197652,1
40,3,neg,Structure-Random-Structure,5,4,24.5293938671747,1
40,4,neg,Structure-Random-Structure,5,5,20.1344838499562,1
40,5,neg,Structure-Random-Structure,5,1,40.2401171573039,1
40,6,neg,Structure-Random-Structure,5,1,39.8858462049597,1
40,7,neg,Structure-Random-Structure,5,1,39.6920113132646,1
40,8,neg,Structure-Random-Structure,5,1,40.0215797105269,1
40,9,neg,Structure-Random-Structure,5,1,40.1427693989291,1
40,10,neg,Structure-Random-Structure,5,1,40.2452377978219,1
40,1,pos,Structure-Random-Structure,6,8,45.754556531394,1
40,2,pos,Structure-Random-Structure,6,8,45.9942345238273,1
40,3,pos,Structure-Random-Structure,6,8,45.720205535329,1
40,4,pos,Structure-Random-Structure,6,8,45.2079391405956,1
40,5,pos,Structure-Random-Structure,6,8,45.2248654238037,1
40,6,pos,Structure-Random-Structure,6,8,45.4803199429297,1
40,7,pos,Structure-Random-Structure,6,8,45.4065340481296,1
40,8,pos,Structure-Random-Structure,6,8,45.1238321551301,1
40,9,pos,Structure-Random-Structure,6,8,45.8016234341709,1
40,10,pos,Structure-Random-Structure,6,8,46.0432542487165,1
40,1,neg,Structure-Random-Structure,7,1,43.1625844534657,1
40,2,neg,Structure-Random-Structure,7,8,2.94706200238535,1
40,3,neg,Structure-Random-Structure,7,1,43.7517386239756,1
40,4,neg,Structure-Random-Structure,7,1,44.1468791355728,1
40,5,neg,Structure-Random-Structure,7,1,43.6513778333782,1
40,6,neg,Structure-Random-Structure,7,1,43.398458553137,1
40,7,neg,Structure-Random-Structure,7,1,43.5013919982699,1
40,8,neg,Structure-Random-Structure,7,1,43.601901127722,1
40,9,neg,Structure-Random-Structure,7,1,43.6889044850919,1
40,10,neg,Structure-Random-Structure,7,1,43.7325289988192,1
40,1,pos,Structure-Random-Structure,8,1,7.7080618618882,1
40,2,pos,Structure-Random-Structure,8,8,44.3676215114348,1
40,3,pos,Structure-Random-Structure,8,8,44.0819349296545,1
40,4,pos,Structure-Random-Structure,8,8,44.2054581941657,1
40,5,pos,Structure-Random-Structure,8,8,44.6124253408586,1
40,6,pos,Structure-Random-Structure,8,8,43.7682945818221,1
40,7,pos,Structure-Random-Structure,8,8,44.0369401701626,1
40,8,pos,Structure-Random-Structure,8,8,44.1462844982876,1
40,9,pos,Structure-Random-Structure,8,8,43.5437589096342,1
40,10,pos,Structure-Random-Structure,8,8,43.9122649352174,1
40,1,pos,Structure-Random-Structure,9,1,6.84915420089624,1
40,2,pos,Structure-Random-Structure,9,8,41.5268982430539,1
40,3,pos,Structure-Random-Structure,9,8,41.5947889357484,1
40,4,pos,Structure-Random-Structure,9,7,36.9206683252371,1
40,5,pos,Structure-Random-Structure,9,8,41.5560614189098,1
40,6,pos,Structure-Random-Structure,9,8,41.3406644588359,1
40,7,pos,Structure-Random-Structure,9,8,41.6513570786062,1
40,8,pos,Structure-Random-Structure,9,8,41.9839221356465,1
40,9,pos,Structure-Random-Structure,9,8,41.5300737216448,1
40,10,pos,Structure-Random-Structure,9,8,41.6507882757425,1
40,1,neg,Structure-Random-Structure,10,1,46.5581819353726,1
40,2,neg,Structure-Random-Structure,10,1,47.1786433659637,1
40,3,neg,Structure-Random-Structure,10,1,47.2643177204403,1
40,4,neg,Structure-Random-Structure,10,1,46.3196941561841,1
40,5,neg,Structure-Random-Structure,10,1,46.0292139881829,1
40,6,neg,Structure-Random-Structure,10,1,46.4736769664963,1
40,7,neg,Structure-Random-Structure,10,1,46.2941499908346,1
40,8,neg,Structure-Random-Structure,10,1,46.7338894503018,1
40,9,neg,Structure-Random-Structure,10,1,46.7758867883445,1
40,10,neg,Structure-Random-Structure,10,1,46.6928304188505,1
40,1,ran,Structure-Random-Structure,11,1,33.9414571024179,2
40,2,ran,Structure-Random-Structure,11,8,38.8645081495878,2
40,3,ran,Structure-Random-Structure,11,4,7.74311212752821,2
40,4,ran,Structure-Random-Structure,11,5,43.5188416476848,2
40,5,ran,Structure-Random-Structure,11,6,17.8928588687417,2
40,6,ran,Structure-Random-Structure,11,5,43.7382842002196,2
40,7,ran,Structure-Random-Structure,11,5,43.4773260028139,2
40,8,ran,Structure-Random-Structure,11,5,43.7088357298906,2
40,9,ran,Structure-Random-Structure,11,5,43.9909938998573,2
40,10,ran,Structure-Random-Structure,11,5,43.75484195736,2
40,1,ran,Structure-Random-Structure,12,1,16.396869995504,2
40,2,ran,Structure-Random-Structure,12,8,11.0922625350446,2
40,3,ran,Structure-Random-Structure,12,2,45.2201082509372,2
40,4,ran,Structure-Random-Structure,12,2,45.7712009100188,2
40,5,ran,Structure-Random-Structure,12,2,45.3244510426536,2
40,6,ran,Structure-Random-Structure,12,2,45.1773353031919,2
40,7,ran,Structure-Random-Structure,12,2,44.6957961601698,2
40,8,ran,Structure-Random-Structure,12,2,45.3920309301745,2
40,9,ran,Structure-Random-Structure,12,2,45.6523798416364,2
40,10,ran,Structure-Random-Structure,12,2,45.3890996016432,2
40,1,ran,Structure-Random-Structure,13,1,46.1263014118401,2
40,2,ran,Structure-Random-Structure,13,8,33.6969525785063,2
40,3,ran,Structure-Random-Structure,13,3,21.2160495717097,2
40,4,ran,Structure-Random-Structure,13,5,2.44464577058485,2
40,5,ran,Structure-Random-Structure,13,1,45.7414828126812,2
40,6,ran,Structure-Random-Structure,13,1,45.979992053409,2
40,7,ran,Structure-Random-Structure,13,1,45.9781695250858,2
40,8,ran,Structure-Random-Structure,13,1,45.7809246154196,2
40,9,ran,Structure-Random-Structure,13,1,45.6507641184178,2
40,10,ran,Structure-Random-Structure,13,1,46.202659994414,2
40,1,ran,Structure-Random-Structure,14,1,14.2763221581622,2
40,2,ran,Structure-Random-Structure,14,8,36.3516341949782,2
40,3,ran,Structure-Random-Structure,14,2,42.9838393853247,2
40,4,ran,Structure-Random-Structure,14,7,3.02128933396412,2
40,5,ran,Structure-Random-Structure,14,3,31.4801425928903,2
40,6,ran,Structure-Random-Structure,14,4,19.9750358290193,2
40,7,ran,Structure-Random-Structure,14,5,25.38055556034,2
40,8,ran,Structure-Random-Structure,14,2,42.8504457874498,2
40,9,ran,Structure-Random-Structure,14,2,42.7214227214514,2
40,10,ran,Structure-Random-Structure,14,2,43.0722717224505,2
40,1,ran,Structure-Random-Structure,15,1,11.3767483134864,2
40,2,ran,Structure-Random-Structure,15,8,22.1975346378734,2
40,3,ran,Structure-Random-Structure,15,2,5.97306665473143,2
40,4,ran,Structure-Random-Structure,15,7,27.8615264387653,2
40,5,ran,Structure-Random-Structure,15,3,16.799159680261,2
40,6,ran,Structure-Random-Structure,15,5,38.1874264905663,2
40,7,ran,Structure-Random-Structure,15,4,43.5299900259736,2
40,8,ran,Structure-Random-Structure,15,4,43.26782488115,2
40,9,ran,Structure-Random-Structure,15,4,43.3452411242705,2
40,10,ran,Structure-Random-Structure,15,4,43.3296059064044,2
40,1,ran,Structure-Random-Structure,16,1,3.01214143190192,2
40,2,ran,Structure-Random-Structure,16,8,40.321697016959,2
40,3,ran,Structure-Random-Structure,16,7,18.9546029063749,2
40,4,ran,Structure-Random-Structure,16,2,24.118229583129,2
40,5,ran,Structure-Random-Structure,16,8,40.3109687406735,2
40,6,ran,Structure-Random-Structure,16,8,39.691818840746,2
40,7,ran,Structure-Random-Structure,16,8,40.4148254119062,2
40,8,ran,Structure-Random-Structure,16,8,40.0717437581304,2
40,9,ran,Structure-Random-Structure,16,8,39.3740664834024,2
40,10,ran,Structure-Random-Structure,16,8,39.9583054507233,2
40,1,ran,Structure-Random-Structure,17,1,17.3844153274444,2
40,2,ran,Structure-Random-Structure,17,8,27.1509014766757,2
40,3,ran,Structure-Random-Structure,17,2,37.3860298211749,2
40,4,ran,Structure-Random-Structure,17,7,31.7198955882687,2
40,5,ran,Structure-Random-Structure,17,3,42.178584230005,2
40,6,ran,Structure-Random-Structure,17,5,12.4587593033857,2
40,7,ran,Structure-Random-Structure,17,3,41.802541769202,2
40,8,ran,Structure-Random-Structure,17,3,41.5097125156262,2
40,9,ran,Structure-Random-Structure,17,3,42.0838868493613,2
40,10,ran,Structure-Random-Structure,17,3,42.1179047650891,2
40,1,ran,Structure-Random-Structure,18,1,7.4163221402714,2
40,2,ran,Structure-Random-Structure,18,2,39.4068364278568,2
40,3,ran,Structure-Random-Structure,18,3,18.3664391807234,2
40,4,ran,Structure-Random-Structure,18,2,39.7868975455527,2
40,5,ran,Structure-Random-Structure,18,4,44.4824157970772,2
40,6,ran,Structure-Random-Structure,18,5,24.0661040134662,2
40,7,ran,Structure-Random-Structure,18,4,44.5774765862957,2
40,8,ran,Structure-Random-Structure,18,4,45.6138585055786,2
40,9,ran,Structure-Random-Structure,18,4,44.8289857372149,2
40,10,ran,Structure-Random-Structure,18,4,44.469474674474,2
40,1,ran,Structure-Random-Structure,19,1,39.9619312121636,2
40,2,ran,Structure-Random-Structure,19,8,27.7459768459931,2
40,3,ran,Structure-Random-Structure,19,2,10.1130216565714,2
40,4,ran,Structure-Random-Structure,19,6,45.6598792800488,2
40,5,ran,Structure-Random-Structure,19,5,34.143460355059,2
40,6,ran,Structure-Random-Structure,19,6,45.2414695312767,2
40,7,ran,Structure-Random-Structure,19,6,45.4538261510445,2
40,8,ran,Structure-Random-Structure,19,6,45.5910916945554,2
40,9,ran,Structure-Random-Structure,19,6,45.2042150902248,2
40,10,ran,Structure-Random-Structure,19,6,45.6946987676542,2
40,1,ran,Structure-Random-Structure,20,1,10.8305040501401,2
40,2,ran,Structure-Random-Structure,20,8,34.2758282952207,2
40,3,ran,Structure-Random-Structure,20,2,4.55748182475745,2
40,4,ran,Structure-Random-Structure,20,7,22.3375084273672,2
40,5,ran,Structure-Random-Structure,20,3,28.6803358739522,2
40,6,ran,Structure-Random-Structure,20,6,16.7827649710466,2
40,7,ran,Structure-Random-Structure,20,4,40.4496483398859,2
40,8,ran,Structure-Random-Structure,20,4,40.4711579817877,2
40,9,ran,Structure-Random-Structure,20,4,40.2789182597699,2
40,10,ran,Structure-Random-Structure,20,4,40.7211937514583,2
40,1,neg,Structure-Random-Structure,21,1,40.47585932278,3
40,2,neg,Structure-Random-Structure,21,2,35.7869082124111,3
40,3,neg,Structure-Random-Structure,21,1,40.221983674152,3
40,4,neg,Structure-Random-Structure,21,1,40.6643749828368,3
40,5,neg,Structure-Random-Structure,21,1,40.1925382341886,3
40,6,neg,Structure-Random-Structure,21,1,40.5007945384635,3
40,7,neg,Structure-Random-Structure,21,1,39.8927439730717,3
40,8,neg,Structure-Random-Structure,21,1,40.3865641784636,3
40,9,neg,Structure-Random-Structure,21,1,40.1138914739537,3
40,10,neg,Structure-Random-Structure,21,1,40.1060179222127,3
40,1,neg,Structure-Random-Structure,22,1,41.8933873633645,3
40,2,neg,Structure-Random-Structure,22,2,37.6055754198298,3
40,3,neg,Structure-Random-Structure,22,1,42.4572280112648,3
40,4,neg,Structure-Random-Structure,22,1,41.9927624006081,3
40,5,neg,Structure-Random-Structure,22,1,41.6403314657956,3
40,6,neg,Structure-Random-Structure,22,1,41.5938027143491,3
40,7,neg,Structure-Random-Structure,22,1,42.1649212035293,3
40,8,neg,Structure-Random-Structure,22,1,42.1749554919907,3
40,9,neg,Structure-Random-Structure,22,1,42.120500426722,3
40,10,neg,Structure-Random-Structure,22,1,41.6402640262219,3
40,1,neg,Structure-Random-Structure,23,8,6.52505879107886,3
40,2,neg,Structure-Random-Structure,23,1,48.2645503820948,3
40,3,neg,Structure-Random-Structure,23,1,47.7343100958227,3
40,4,neg,Structure-Random-Structure,23,1,48.1776408212907,3
40,5,neg,Structure-Random-Structure,23,1,47.7174721780342,3
40,6,neg,Structure-Random-Structure,23,1,48.5577535831523,3
40,7,neg,Structure-Random-Structure,23,1,47.4715541932486,3
40,8,neg,Structure-Random-Structure,23,1,48.3576478374186,3
40,9,neg,Structure-Random-Structure,23,1,48.0770073048398,3
40,10,neg,Structure-Random-Structure,23,1,48.0927414488363,3
40,1,pos,Structure-Random-Structure,24,1,4.68376903272814,3
40,2,pos,Structure-Random-Structure,24,8,42.9757699839512,3
40,3,pos,Structure-Random-Structure,24,8,43.4368672697906,3
40,4,pos,Structure-Random-Structure,24,8,43.1727909551609,3
40,5,pos,Structure-Random-Structure,24,8,43.2278653242968,3
40,6,pos,Structure-Random-Structure,24,8,43.5817930650167,3
40,7,pos,Structure-Random-Structure,24,8,43.6741582048585,3
40,8,pos,Structure-Random-Structure,24,8,43.4262208368512,3
40,9,pos,Structure-Random-Structure,24,8,43.4361511297794,3
40,10,pos,Structure-Random-Structure,24,8,43.1991090742912,3
40,1,neg,Structure-Random-Structure,25,1,45.5598048205922,3
40,2,neg,Structure-Random-Structure,25,1,45.8640019634944,3
40,3,neg,Structure-Random-Structure,25,1,46.138287158908,3
40,4,neg,Structure-Random-Structure,25,1,45.7299159189333,3
40,5,neg,Structure-Random-Structure,25,1,45.7983517390406,3
40,6,neg,Structure-Random-Structure,25,1,45.7428201023724,3
40,7,neg,Structure-Random-Structure,25,1,45.8275095036926,3
40,8,neg,Structure-Random-Structure,25,1,46.1193619947731,3
40,9,neg,Structure-Random-Structure,25,1,45.6001203766717,3
40,10,neg,Structure-Random-Structure,25,1,46.0743167560314,3
40,1,pos,Structure-Random-Structure,26,8,46.1933992049397,3
40,2,pos,Structure-Random-Structure,26,8,46.6809324095776,3
40,3,pos,Structure-Random-Structure,26,8,46.7160244889255,3
40,4,pos,Structure-Random-Structure,26,8,46.5506426533388,3
40,5,pos,Structure-Random-Structure,26,8,46.2606429624205,3
40,6,pos,Structure-Random-Structure,26,8,46.6438342586796,3
40,7,pos,Structure-Random-Structure,26,8,46.9966325611541,3
40,8,pos,Structure-Random-Structure,26,8,46.4219932400283,3
40,9,pos,Structure-Random-Structure,26,8,46.3662284842609,3
40,10,pos,Structure-Random-Structure,26,8,45.9344870523634,3
40,1,pos,Structure-Random-Structure,27,1,4.35024999367951,3
40,2,pos,Structure-Random-Structure,27,8,43.5729798445275,3
40,3,pos,Structure-Random-Structure,27,8,43.4797560636603,3
40,4,pos,Structure-Random-Structure,27,8,43.8928438803121,3
40,5,pos,Structure-Random-Structure,27,8,43.325639936677,3
40,6,pos,Structure-Random-Structure,27,8,43.7407327018856,3
40,7,pos,Structure-Random-Structure,27,8,43.3917861594984,3
40,8,pos,Structure-Random-Structure,27,8,43.6027132001216,3
40,9,pos,Structure-Random-Structure,27,8,43.8628041388103,3
40,10,pos,Structure-Random-Structure,27,8,44.294110024426,3
40,1,pos,Structure-Random-Structure,28,1,6.6650683360962,3
40,2,pos,Structure-Random-Structure,28,8,47.584903221598,3
40,3,pos,Structure-Random-Structure,28,8,47.1571700505188,3
40,4,pos,Structure-Random-Structure,28,8,47.9187412509683,3
40,5,pos,Structure-Random-Structure,28,8,47.5139810962362,3
40,6,pos,Structure-Random-Structure,28,8,48.2333169869424,3
40,7,pos,Structure-Random-Structure,28,8,47.6619074627826,3
40,8,pos,Structure-Random-Structure,28,8,47.4203789656915,3
40,9,pos,Structure-Random-Structure,28,8,47.8285575814839,3
40,10,pos,Structure-Random-Structure,28,8,47.4085836883525,3
40,1,neg,Structure-Random-Structure,29,1,45.5322810224072,3
40,2,neg,Structure-Random-Structure,29,1,45.3483307275344,3
40,3,neg,Structure-Random-Structure,29,1,45.8126307882949,3
40,4,neg,Structure-Random-Structure,29,1,45.3931910166547,3
40,5,neg,Structure-Random-Structure,29,1,45.4590296816575,3
40,6,neg,Structure-Random-Structure,29,1,44.6613999419112,3
40,7,neg,Structure-Random-Structure,29,1,45.0889209359331,3
40,8,neg,Structure-Random-Structure,29,1,45.6203636524395,3
40,9,neg,Structure-Random-Structure,29,1,45.9352242262467,3
40,10,neg,Structure-Random-Structure,29,1,45.0599615341528,3
40,1,pos,Structure-Random-Structure,30,1,4.57436351925062,3
40,2,pos,Structure-Random-Structure,30,8,44.3185189084057,3
40,3,pos,Structure-Random-Structure,30,8,44.0529750536564,3
40,4,pos,Structure-Random-Structure,30,8,43.4040344496886,3
40,5,pos,Structure-Random-Structure,30,8,43.2439604050601,3
40,6,pos,Structure-Random-Structure,30,8,43.5736854104784,3
40,7,pos,Structure-Random-Structure,30,8,43.5983430666115,3
40,8,pos,Structure-Random-Structure,30,8,43.9088362073709,3
40,9,pos,Structure-Random-Structure,30,8,43.751582738293,3
40,10,pos,Structure-Random-Structure,30,8,43.6709211581,3
41,1,neg,Structure-Random-Structure,1,1,44.0403283054454,1
41,2,neg,Structure-Random-Structure,1,3,33.7326518217124,1
41,3,neg,Structure-Random-Structure,1,7,13.114259423645,1
41,4,neg,Structure-Random-Structure,1,4,28.2995954752021,1
41,5,neg,Structure-Random-Structure,1,1,43.5979601311599,1
41,6,neg,Structure-Random-Structure,1,2,38.5049458121269,1
41,7,neg,Structure-Random-Structure,1,3,33.4148254327704,1
41,8,neg,Structure-Random-Structure,1,1,43.8484659987055,1
41,9,neg,Structure-Random-Structure,1,2,38.8524563785303,1
41,10,neg,Structure-Random-Structure,1,1,43.0925105452951,1
41,1,pos,Structure-Random-Structure,2,1,5.98741189233638,1
41,2,pos,Structure-Random-Structure,2,3,17.2707114923037,1
